name,time,marks,prerequisites
1578,5,50,720;803;758;405
1579,7,50,383
1580,8,34,519;290;274
1581,2,14,270;314;858;924
1582,9,35,424;689;247
1583,6,27,930
1584,8,39,15;26
1585,10,30,383;860
1586,2,10,839;759;614;325
1587,6,39,982;585
1588,9,14,247;569;996;400
1589,4,35,659;402
1590,4,37,820;954;591;439
1591,5,41,651;399
1592,5,30,177;412;925;325
1593,9,31,447;236;101
1594,3,46,129;516;121
1595,8,46,803;401;863
1596,1,31,938;266;857
1597,2,12,971;330;208
1598,8,50,26
1599,2,11,643;788
1600,8,20,28;632;724
1601,1,39,995;80;585
1602,4,37,760;751
1603,5,18,464;649
1604,5,20,366;191;245
1605,6,15,227;304;198
1606,2,26,251;743;798
1607,3,33,387;788;266;675
1608,7,13,84
1609,5,50,642;23;653;593
1610,7,24,113;470;949;610
1611,2,15,145;289
1612,4,10,184;95
1613,2,40,864
1614,10,18,858;212
1615,9,24,502;814
1616,1,38,75
1617,6,10,640;78
1618,7,17,429;384
1619,8,18,648;930;461;827
1620,4,14,305;10
1621,2,34,675;580;646;621
1622,2,16,120;999;351;355
1623,6,30,628;614
1624,3,29,162;534;759
1625,3,34,124;197
1626,2,19,548;23;530
1627,10,43,156;221;887
1628,10,10,920;222
1629,8,20,141
1630,4,32,745;708
1631,3,50,274;280;493;204
1632,10,36,356;725;564;667
1633,4,38,763;828
1634,2,15,524;969
1635,2,18,197;256
1636,7,47,703;866
1637,7,32,287;984;402;105
1638,3,30,784;601;319
1639,5,25,210;976
1640,4,15,443;904;456
1641,10,45,765;278
1642,10,48,637;110;621;392
1643,1,28,580;361
1644,4,29,647;839
1645,10,43,171
1646,4,42,981;523;259;600
1647,5,35,618;846
1648,4,13,973;988;543;360
1649,7,41,117;184
1650,4,17,439;809;190;366
1651,10,41,220;672
1652,9,14,148;798
1653,6,10,9;326
1654,3,30,734;336;218
1655,10,34,814;329
1656,6,36,575;67;394;290
1657,3,44,539;222;105
1658,2,40,733;622;968
1659,10,11,880;687;76;587
1660,1,14,431;698;774;445
1661,4,26,327;202
1662,1,12,821;505
1663,9,35,281;431
1664,9,28,463;175
1665,7,36,605;392;242
1666,2,35,291;18;659
1667,9,50,589;4;933
1668,10,44,134;861
1669,5,19,37;917;546;940
1670,5,15,345;660;16
1671,9,15,97
1672,3,23,425;740;308;281
1673,6,44,354;409
1674,10,35,793
1675,2,50,627;48
1676,7,29,713;465
1677,1,25,656;990
1678,2,25,863;382;960;632
1679,2,37,229;48
1680,10,39,142;107;330;882
1681,1,48,446;231;174
1682,3,29,741
1683,1,17,377;835;924;550
1684,1,18,956;704;888;53
1685,8,20,803;44
1686,9,32,969;311
1687,5,43,337
1688,6,20,810;831;388
1689,5,18,174;947
1690,1,17,471;122
1691,7,31,882;151
1692,9,27,909;870;989
1693,5,14,652;457;684;125
1694,2,46,246;591;489
1695,8,41,999;287;329
1696,6,42,494;231;94
1697,8,13,303;728
1698,3,46,571
1699,3,33,248;675;662;752
1700,2,26,711;79;76;995
1701,2,46,217;13
1702,9,24,479;838;394
1703,1,10,107;348
1704,4,10,604;779
1705,8,12,879;320;778
1706,7,33,725;464;671;157
1707,3,19,108;936;133;224
1708,9,12,394;998;463;888
1709,4,36,207;798;409
1710,4,30,284;433
1711,6,36,314;974
1712,2,27,663;104;150;472
1713,6,46,762;112;246;16
1714,9,17,191;273;29;487
1715,3,13,463;360;271
1716,9,24,563;86
1717,7,12,217;154
1718,8,14,441;520
1719,5,28,451;279
1720,2,30,50;664
1721,8,45,950;432
1722,6,10,193;412
1723,5,22,282;542
1724,5,46,531;443;111
1725,4,49,661;254;981
1726,6,39,117;54
1727,8,47,589;272;244;67
1728,9,22,282;231;903
1729,3,25,733;414;401
1730,7,10,225;751
1731,4,11,708;274;507;210
1732,6,44,208;355
1733,1,50,722;610;294
1734,1,31,96;189;515
1735,5,34,637;488;756;312
1736,4,16,704;244;174;322
1737,4,43,170;191;340
1738,8,36,145;985;13;682
1739,3,13,342;21
1740,2,27,270;902
1741,4,12,695
1742,7,43,9;608;360
1743,8,33,597;1;500;894
1744,10,15,112;46
1745,9,16,580;696;297;855
1746,7,18,515;171
1747,10,14,793;96;102
1748,1,46,753;343
1749,3,37,752;359
1750,5,25,263;679;498;259
1751,6,26,13;847
1752,6,35,727;341
1753,8,30,793;679;877;885
1754,4,27,610;495;115;276
1755,4,14,745;655;21
1756,10,18,420;876
1757,3,16,145;365
1758,3,16,250;591
1759,8,38,996;441;368
1760,7,30,91;198
1761,9,17,386;654;110;988
1762,4,32,641;695
1763,5,38,934;460;981
1764,5,39,179;271;932;695
1765,2,17,339;400
1766,5,20,967;282;316
1767,1,48,593;532
1768,6,23,854;627;125
1769,2,19,465;580
1770,6,25,811;355;295;112
1771,9,35,510;949;701;150
1772,5,13,153;535
1773,3,26,638;571;680;166
1774,7,11,295;66
1775,9,38,15;464;41
1776,4,45,845;607
1777,8,16,500;313
1778,3,16,360
1779,1,17,0;51;257
1780,4,13,899;290
1781,4,18,514;681;981
1782,6,35,158;976;88
1783,2,50,146;750;201
1784,10,47,940;82
1785,2,26,32;484
1786,2,11,254;831;694;652
1787,8,22,408;990
1788,2,18,914;267;942;309
1789,2,31,177;577;446
1790,8,12,330;823;592
1791,3,13,786;204
1792,7,46,426;567
1793,8,35,312;87
1794,7,11,949;643
1795,3,37,187;384
1796,4,32,853;447;98
1797,5,21,452;710
1798,8,27,957;701
1799,1,19,479;362;437
1800,10,49,984;420
1801,4,49,934;572
1802,8,28,785
1803,9,36,773;143
1804,1,40,309;805;248
1805,5,15,382;130;635
1806,3,34,579;898;300
1807,4,36,865
1808,4,43,412;686
1809,9,50,826
1810,7,11,530;471;859
1811,8,32,56
1812,8,44,665;109
1813,10,32,99;841
1814,6,42,493;707
1815,5,34,62;124
1816,1,21,690;523;757
1817,10,30,718;209;528
1818,1,24,758;990
1819,1,27,228;916
1820,9,40,872;158;308
1821,10,32,736;959;6
1822,3,24,638;704;205;117
1823,4,16,156
1824,5,25,123;532;99
1825,1,44,106;485
1826,10,24,517
1827,6,34,56;948
1828,3,21,414;495
1829,10,25,839;240;861;868
1830,6,30,841;627;697
1831,1,47,673;631
1832,10,32,149;651
1833,3,46,145
1834,4,46,673;246;174;523
1835,9,41,559;205;487
1836,3,29,296;683
1837,1,41,602;504
1838,1,15,281;400
1839,10,24,819;109
1840,1,24,833;435
1841,8,43,290;468
1842,6,10,398;11
1843,4,49,34;660;666
1844,6,18,634;455;43;929
1845,6,21,985;142;479;903
1846,1,13,283;9;162
1847,10,19,876;881
1848,2,19,357;924;723
1849,6,43,525;64;178
1850,6,14,360;671;736
1851,10,35,470;732;879
1852,6,16,285;803;780
1853,6,29,945;403;69
1854,3,18,660;495;385;985
1855,8,37,674;184
1856,3,30,949;519;794
1857,10,45,265;132;714
1858,4,32,978;594
1859,3,47,632;849
1860,5,34,46;30
1861,3,28,162;237;98;681
1862,1,21,956;695
1863,7,46,778;237
1864,1,46,827;939;750;814
1865,10,21,921;901
1866,10,30,913;393
1867,10,24,430;944;65
1868,8,16,256
1869,6,19,867;767
1870,4,14,781
1871,6,32,646;860
1872,2,20,178
1873,6,50,715;460
1874,1,38,652;587
1875,4,26,200;258;502
1876,2,25,292;230
1877,5,32,165;444
1878,1,16,828;808;196;88
1879,7,13,644;982;684
1880,7,38,34
1881,7,20,914;5;368;792
1882,7,41,559;885
1883,9,32,189
1884,2,34,980;932;745
1885,10,40,508;194;852
1886,3,24,847;485
1887,2,38,365;633;921
1888,5,12,141;820;68
1889,6,11,640;385
1890,2,26,582;80;130;801
1891,6,14,103;120;510
1892,7,20,615;553
1893,2,20,229;841
1894,2,45,944;848;257;399
1895,10,31,69;893;892
1896,8,49,294;76
1897,7,11,247;873;530
1898,10,20,512;319;408;633
1899,3,37,714
1900,2,13,596;482;959;939
1901,4,31,668;30;33;346
1902,7,22,205;342
1903,9,45,60;142;209;560
1904,5,26,337;946;775;679
1905,4,29,63;241;505;74
1906,1,16,577;926;624;719
1907,10,35,826;36;354;72
1908,8,45,612;757;627;951
1909,1,19,564
1910,1,33,132;277
1911,2,37,106;36;508
1912,10,28,665;358;441
1913,4,40,800;870
1914,1,16,233;21;953;56
1915,3,23,800
1916,5,50,547;622;880;388
1917,8,15,755;18;565
1918,5,17,396;784
1919,8,35,128;440
1920,5,41,562;141;118
1921,9,15,918;630
1922,3,34,376;360;198;351
1923,7,33,59;243
1924,3,33,602;10
1925,1,38,765;770
1926,8,26,812;549;581;46
1927,5,39,15;894;737;255
1928,5,24,78;58;129;449
1929,1,46,44;321
1930,2,19,670;911
1931,6,15,299;132
1932,7,44,490;673;125
1933,4,47,78;256;960
1934,1,45,506;722;752
1935,9,34,919;937;879;225
1936,9,36,309;964
1937,10,40,564;299
1938,8,25,250;539;914;273
1939,2,29,554;515
1940,1,35,354;922
1941,10,42,973;636
1942,10,43,80;208
1943,3,49,861;999;533;236
1944,8,17,566;215
1945,3,21,742;835
1946,4,23,36;240;715
1947,1,18,782;464
1948,2,37,21;510;856;34
1949,4,37,602;393
1950,3,50,988;86
1951,5,48,875
1952,2,30,507;19;883
1953,7,15,454;45
1954,7,45,388;188
1955,6,45,545;53;676
1956,9,27,554;781
1957,1,39,26;931
1958,10,49,914;344;944
1959,7,43,268;829;771;605
1960,7,17,28;349
1961,3,19,636;444;886
1962,10,46,746;950
1963,2,47,58;826;111
1964,10,16,975;738;954
1965,5,16,879;960;547
1966,6,44,586;736
1967,5,36,531;266;166
1968,8,34,478;763;946;243
1969,10,46,15;287
1970,1,40,973;280;87
1971,5,21,789;555;302;345
1972,3,35,39;630;280
1973,10,49,675;256
1974,1,35,829;790;622
1975,6,35,314
1976,1,25,328;856;270
1977,5,40,454;473;17;450
1978,1,33,37
1979,5,31,491;653;864;569
1980,5,29,59;593
1981,2,41,283;918;624;564
1982,3,24,65;451
1983,8,29,784;805
1984,5,30,889;506
1985,10,36,645;178
1986,4,15,632;671
1987,4,38,117
1988,8,36,188;700;518
1989,6,43,593;324;42;566
1990,9,13,62;974;731
1991,2,20,998;263;16;694
1992,9,29,869;361;553;735
1993,3,35,240
1994,10,43,79;519
1995,3,11,523;79
1996,4,22,333;584
1997,4,13,842;697
1998,8,12,657;436
1999,6,13,146;25;334;621
2000,5,22,686;1997;835
2001,8,33,767;963;1930;1993
2002,7,42,63;328
2003,2,50,595;1905
2004,4,11,1210;52
2005,8,33,433;1654
2006,8,48,1465;1599
2007,8,21,1604;1190;1459
2008,9,47,440;775
2009,6,32,66;1345;1487;307
2010,5,20,1329;160
2011,5,15,1963;1915;459;1157
2012,7,11,1176;1290;1122
2013,3,13,1103;1501;248
2014,4,46,1080;1634;105;1243
2015,4,24,1074;1065
2016,5,23,551;399
2017,9,36,600;1865;499;673
2018,1,11,1572;741
2019,3,40,644;1532
2020,10,21,1419;493;911;1500
2021,4,10,839;741;163;720
2022,10,26,156;1873;741
2023,5,29,1239;471;919
2024,7,37,470;1166;1695
2025,8,32,256;1895;1101;501
2026,4,26,834;1380;1197
2027,5,39,1240;533;1629
2028,10,43,642;241
2029,10,35,862
2030,1,16,303;1179;1012
2031,6,42,1582;405;1842
2032,10,45,929;31
2033,5,48,857;539
2034,2,29,1456;1904;962
2035,2,40,258;1780;69
2036,5,31,49;1413;341;149
2037,6,50,1775;1084
2038,5,27,1851;864;725;261
2039,4,29,1140;494
2040,9,19,243;689;1837
2041,1,25,689;1211;1246;1262
2042,7,48,1479;92
2043,3,30,1885
2044,8,11,919;1865
2045,5,28,921;1516
2046,7,36,592;1551;977;1433
2047,1,34,375;1482
2048,10,47,1876;1679;1918
2049,6,22,311;1834;15
2050,9,24,757;1380;1329
2051,8,50,656;898
2052,9,32,1479;1204
2053,3,29,1583;198
2054,3,45,1010;698
2055,2,28,1060
2056,3,40,1187;1040;1728;1900
2057,9,26,661;786
2058,6,21,365;1952
2059,4,15,1667;1935
2060,4,32,1497;431;881
2061,7,29,1177;1801;1260
2062,6,31,711;583
2063,10,26,589;560
2064,8,28,458;1813
2065,8,17,1923;1879
2066,10,13,1241;1543
2067,10,47,474;1364
2068,8,14,196;423
2069,9,22,1041;1545;345
2070,7,17,1848
2071,5,43,1824
2072,1,36,1636;399;13
2073,3,19,1684;52
2074,6,22,577;1928
2075,10,36,873;1499;911;1066
2076,3,39,929;604
2077,3,30,1466;1446;1882;1730
2078,8,15,1820;885
2079,3,31,177;1770
2080,1,30,570;1498
2081,8,10,1983;724;1645
2082,4,27,1624
2083,10,20,152;669
2084,8,20,686;565
2085,3,15,1506;1050
2086,7,49,151;1447;1408
2087,7,50,1893;78
2088,7,35,1909;1444
2089,7,40,650;389;1723
2090,1,10,1715;1797;1282
2091,4,44,1299
2092,1,33,503;280;1200
2093,9,30,1931;450
2094,1,22,543;962;310
2095,4,10,383;1502
2096,6,24,269;406
2097,3,29,181;1947;1057
2098,7,16,1534;6;889
2099,10,42,1142
2100,3,29,1454;364;79
2101,1,14,538;1256
2102,5,29,1195;480
2103,9,39,991;1086;1345
2104,9,48,1797;614;1721;474
2105,7,31,1368;1003;1631
2106,6,18,1224;731;1112
2107,6,41,197;448
2108,3,22,1804;1836
2109,1,35,588;859;1985
2110,4,24,506;1356
2111,4,18,360;951
2112,10,11,1352;232;711;1427
2113,3,42,262;1584
2114,6,17,1720;1648;1769;1001
2115,7,12,1407;480;59
2116,5,50,1039;440
2117,10,44,1603;837;124;1151
2118,10,13,535;1382;650
2119,2,13,1656;905
2120,1,11,533;1868
2121,7,17,994
2122,7,38,695;1303;1676
2123,9,17,916
2124,8,26,1172;1793
2125,4,19,422;1596
2126,1,50,1941;1982;1256
2127,7,29,264;1238;1105
2128,9,16,1479
2129,10,27,776
2130,3,48,1443
2131,2,36,722;1570
2132,10,42,129;1341;100
2133,5,17,741;1096;406
2134,2,17,1716;1097;810;1760
2135,4,41,594;1641;330
2136,4,48,678;846;441;1132
2137,9,26,1925;27;73
2138,6,22,1546;1925;1078;209
2139,5,36,1620;993;86
2140,1,20,617;49
2141,8,45,1581;1409
2142,8,23,557;1535
2143,4,31,1605;773
2144,1,10,268;1675;1516
2145,2,15,1765;173;156;151
2146,8,46,1440;1561;1500
2147,2,19,30;1520
2148,2,42,1238;1882;310;195
2149,5,16,1623;801;397
2150,8,24,1759;639;1607;662
2151,5,28,1522;47
2152,1,39,939;415
2153,3,16,1985
2154,5,12,965;771;596
2155,6,33,455;1980
2156,2,37,570;989
2157,1,16,1439;1092
2158,3,10,783;35;1017
2159,6,20,1948;763;1562
2160,8,32,221;926;458
2161,5,49,50;813;1579
2162,6,15,757;976
2163,3,31,1316;636;680
2164,7,17,1290;1998
2165,8,35,1148
2166,7,27,1771;1929
2167,7,40,511;171
2168,2,20,1262;1716
2169,1,18,1480;1719
2170,2,20,476;120;1571
2171,10,36,843;637
2172,10,40,1708;308;74
2173,3,38,1157;1226
2174,7,49,11;549
2175,10,32,1546;1151;1627
2176,3,11,1023;641
2177,8,40,482;659;944;1451
2178,7,17,1136;1758
2179,1,38,1501;166;1886
2180,5,14,1432;158
2181,1,30,1550;27
2182,10,43,1532;248
2183,4,46,896;1781
2184,9,31,79;1813;868;1014
2185,10,43,1644;1074
2186,7,16,1533;1790
2187,8,25,817;18;607
2188,7,32,602;1474
2189,9,19,1385;555;1070;660
2190,1,49,761;1154;1331
2191,3,10,594;1071
2192,8,42,1644;1257;1949
2193,3,41,1063;1238;514
2194,8,14,431;1917
2195,4,30,1529;1474
2196,5,31,1900;277;336;1073
2197,9,13,970;20;650
2198,9,24,307;963
2199,7,34,11
2200,2,25,384;408
2201,8,39,1101;939;677
2202,8,46,1279
2203,8,15,320;136
2204,6,38,1145;1809
2205,8,17,1287;28
2206,2,11,562;582;1680;1866
2207,7,35,1196;1493;626;752
2208,9,12,825;1913;521
2209,1,45,1313;1350;414
2210,10,15,312
2211,5,49,443;573
2212,9,42,1154;209
2213,8,23,1069;1202
2214,6,31,784;676;1178
2215,4,13,1212;1238;567
2216,6,39,1509;1784;1261;1369
2217,10,45,428;344;5;1604
2218,8,48,443;187
2219,8,33,1259;300;293;337
2220,2,17,0;662
2221,1,24,1986
2222,6,31,1047
2223,5,50,871;1361;966;669
2224,9,45,1556;240
2225,2,33,805;772
2226,3,12,1446;971;727
2227,3,41,1069;649
2228,2,36,1808;1239;1724
2229,10,26,340;1936
2230,4,22,568;1456;292
2231,7,17,1147;904;1003;1423
2232,8,23,1403;246;1142
2233,6,22,1335;713;364;51
2234,7,16,1751;954;1578;1372
2235,10,12,868;437
2236,8,17,1794;1885;1923
2237,10,39,766;366
2238,3,42,21;401;905;739
2239,1,41,11;1200;635
2240,1,43,1865;755
2241,7,45,1029;1887;26;1242
2242,8,47,1325;563
2243,3,42,815;89;1424
2244,3,47,561;1280;117
2245,2,18,1686;62;1767;1470
2246,10,34,1244;1294;930;1004
2247,6,48,1535;1791
2248,7,42,1117;1653;212
2249,10,36,59
2250,5,25,1460;313;1445
2251,6,35,1783;1742;269
2252,8,28,1708
2253,3,18,114;908;1305;1455
2254,10,36,199
2255,5,42,568;1746;397;1341
2256,6,45,34;681;1714
2257,4,45,1842;648;1838
2258,4,22,1854;1201;1478
2259,5,49,1057;29;1926;1360
2260,3,32,1715;1367
2261,9,21,133;395;1689
2262,6,44,302;1492;546
2263,6,17,908
2264,8,45,1246
2265,10,47,1035;838
2266,9,36,1529;1724
2267,7,28,6;637;560;1148
2268,9,10,699;954
2269,1,16,1426;176;1159
2270,3,34,180;238;1880;185
2271,1,13,176;380
2272,5,22,1283;1977
2273,5,20,346
2274,3,26,445;1306;767
2275,5,13,1796;1483
2276,9,23,630;1714;1394;1315
2277,6,12,1770;391;1530;1547
2278,2,38,635;109;776
2279,9,49,364;571;287
2280,9,24,847;462;1710
2281,4,34,1809;408
2282,5,42,604;531
2283,7,13,541;189;1003
2284,7,34,744;714
2285,9,30,1071;920;1698
2286,1,13,1703;349;75
2287,4,26,1198;789;318;1101
2288,8,49,1438;888;710
2289,6,24,1396;1630;591
2290,9,47,1432;1983
2291,4,48,1699;1521;1626
2292,5,22,1051;1583
2293,3,38,446;957
2294,3,14,1888;236
2295,9,21,1292;381;973
2296,7,17,1201;661
2297,7,12,773;1348
2298,9,27,69;660;1436
2299,3,26,734;1780
2300,10,20,325;863;973;685
2301,1,26,1849;205
2302,8,31,733;627
2303,1,19,1119;381
2304,6,19,899;1657;1262
2305,1,48,1179;1422
2306,10,50,817;969
2307,8,29,517;1481;764;1230
2308,9,46,1389;821
2309,2,32,1988;1902
2310,9,30,1562;1914;1844;1898
2311,3,24,862;872;1585
2312,2,43,1182;820
2313,3,42,335;1048;340
2314,9,36,1815;1222;1976;1428
2315,7,44,406;1948;1991;1163
2316,6,15,266;1358;682
2317,4,24,110;1987;185
2318,6,31,1568;289
2319,5,33,939;810;338;943
2320,10,23,302
2321,8,43,352;617
2322,1,45,378;483
2323,6,17,894;184;1483;501
2324,4,38,1137;1731
2325,10,49,10;977;326
2326,1,25,964;1126
2327,7,30,1431;435;1869
2328,7,17,770;1702
2329,9,26,497;1562
2330,1,28,793;263;651;1562
2331,6,43,818;1583;669;1839
2332,9,42,1381;1495
2333,8,38,1222;806;1093;146
2334,5,12,1371;1516
2335,6,22,55;454;1813;1246
2336,2,42,481;755
2337,3,16,1026;1685
2338,9,44,1227
2339,2,10,1873;158;1322
2340,4,23,1023;384
2341,2,37,618
2342,9,23,695;786
2343,2,37,871;308;583
2344,1,19,1382;1681
2345,6,39,534;1963
2346,2,12,367;334;815;1397
2347,1,14,217;952;1651
2348,5,21,1405
2349,2,45,1343;1766;828
2350,4,46,25;329;653;263
2351,7,26,786;1405;931
2352,8,34,1339
2353,7,50,822;865;1579;111
2354,6,37,529;1519
2355,7,11,1236;1652;1643
2356,9,17,1028;763;1599;969
2357,10,10,1728;1095;1990
2358,10,14,1608;366
2359,2,12,1088;1555;785;1782
2360,9,32,307;14;690
2361,5,16,1449;1208;528;404
2362,10,29,1258;1490;1786
2363,5,15,99;951
2364,7,38,248;1777
2365,1,35,751;102
2366,3,40,1405;756;516;871
2367,4,44,606;1570
2368,7,18,1111;547;366;600
2369,5,44,35;914
2370,3,50,1302;72
2371,6,29,731;1498;74
2372,9,10,811;509;358
2373,3,45,193
2374,1,17,296;1296
2375,10,10,1828;562
2376,7,48,938;1411
2377,9,44,1881;1690;1850
2378,5,15,1500;1680;1072;1165
2379,6,23,156;668
2380,7,23,300;1247
2381,3,42,1306;1663;1806;207
2382,3,20,1485;161
2383,10,24,1304;1534
2384,4,26,820;45
2385,3,17,1529;526
2386,1,46,1521;1808;162
2387,8,45,887;1976;238;1625
2388,2,45,534;620
2389,2,28,1104;1749;1625
2390,2,26,1636;100
2391,10,22,968;440
2392,6,41,894;562;1529
2393,3,32,380;566;1027
2394,2,25,1238;816;1863
2395,10,28,583;558
2396,4,14,424
2397,8,30,848
2398,6,38,562;546;947
2399,5,49,1998;1300;651
2400,3,47,460
2401,10,46,664
2402,6,33,1252;589
2403,3,37,1247;1693;943
2404,6,10,1300;1219;673
2405,4,25,974;1904;1142
2406,5,37,697
2407,3,33,1684;910
2408,8,31,1749;1520
2409,8,39,1090;1428
2410,5,32,798;523
2411,9,41,1353;1745
2412,3,16,160;1293;996
2413,2,48,707;170;425
2414,3,27,1084;756;622
2415,4,44,645;924
2416,2,26,60;319;1279
2417,1,14,1278;720;1156
2418,1,42,1566;47
2419,10,47,1139;1523
2420,10,35,480;768
2421,1,23,269;775;1243;1943
2422,5,45,198;810;447;432
2423,9,44,1168;592;365;1771
2424,3,40,1592;1504
2425,7,33,1126;836;720;1538
2426,10,24,1844;1227
2427,3,28,1577;743
2428,9,39,1360;1811;1406
2429,2,42,1560;1302;650;1028
2430,6,35,803;461;1759
2431,1,42,1549;950
2432,10,25,1893;920
2433,9,20,1788;363
2434,8,18,6;1090
2435,3,20,1562;950;1343;352
2436,10,46,201;785;1188
2437,8,19,1995;856;840
2438,1,32,59;1267
2439,8,24,1248;1269
2440,2,24,164;1227;1168
2441,6,26,1936;46;665
2442,1,24,340;1165;1281
2443,9,23,186;1949
2444,7,33,1521;1231
2445,8,40,1339;797;1130;1047
2446,1,12,1741;1870;330;937
2447,2,30,1791;490
2448,5,43,1919;1459
2449,10,26,660;271;600;132
2450,10,44,423;1182;944;940
2451,7,21,1235;908
2452,6,34,1631;362;1992;944
2453,2,47,227;1645;1237
2454,5,43,1786;1884;1861;326
2455,4,34,1478;1971
2456,7,43,1533
2457,6,32,1386
2458,8,41,1064;962
2459,1,48,144;1603;854;1961
2460,3,42,1466;1100
2461,3,38,1590;1243
2462,2,24,1093;1463;48
2463,5,42,1695;1486
2464,3,23,1662
2465,3,21,1684;1485
2466,10,33,744;818;1467
2467,4,17,1288;1330;901;877
2468,6,36,212;298;1734
2469,8,17,1690;1187
2470,8,40,228;1478;346
2471,10,23,1344;695
2472,7,20,497;1629
2473,4,11,541;198
2474,3,12,1420;151
2475,10,46,1452;1006
2476,3,20,1550;532;701
2477,9,50,910;677
2478,10,12,1432;528;1163
2479,1,19,73;1559
2480,5,20,1068;590
2481,9,21,1802
2482,10,35,742;1461
2483,1,46,1934;1466
2484,2,28,1298;624
2485,8,23,900;1378
2486,8,48,1523;1649
2487,3,40,300;1244;598
2488,7,24,526;1304;466;57
2489,3,48,1194;620;303;1196
2490,3,47,745
2491,9,49,1526;1782;1058
2492,3,26,1266;1843
2493,8,31,704;1318
2494,10,48,1746;1026
2495,4,14,766;774
2496,7,34,993;1327;346;1783
2497,2,18,359;991;1837
2498,4,11,1369;1939
2499,9,43,460
2500,3,36,459;307
2501,2,48,1593;1492
2502,8,21,1331;403;730
2503,10,49,1166;1869
2504,9,12,24;1720;1528
2505,2,42,1603;1613;1073;1839
2506,8,15,414;744
2507,10,18,816;1282;202
2508,1,44,1039;137;555;1133
2509,9,37,1733;1518;1101;1787
2510,6,36,1634
2511,9,12,1160
2512,4,37,501;524;1632
2513,7,40,1412;1917;1332
2514,10,32,467;1412;1469;934
2515,2,46,1247;544
2516,3,37,187;1521;389
2517,8,26,1878;130;1855
2518,2,24,1070;620;124;425
2519,10,28,1199;1559
2520,7,44,950;201;1099
2521,4,26,104;653;1617;1298
2522,1,10,979
2523,9,46,170;974
2524,9,17,1110;1207
2525,7,10,997;614
2526,6,23,1191;880;1763
2527,6,36,1474;1815;906;1592
2528,3,16,1206;1650;1300
2529,10,37,934;1;515
2530,5,26,1231;554;1008
2531,7,44,673;1038;989
2532,6,46,1948;1321;613
2533,5,49,1089;509
2534,4,35,1388;1149
2535,9,36,1281;901;228
2536,8,45,1936;373;998;13
2537,6,21,1995;1043
2538,9,45,334;366
2539,5,40,884
2540,10,29,193;1895;1765
2541,7,32,1306;1406
2542,2,18,374;396;1594
2543,8,24,474;436
2544,2,20,625;655
2545,9,23,966;210;1402
2546,6,35,1248;430
2547,10,45,316;663;320
2548,3,13,811;1609
2549,1,34,323;1249
2550,3,15,666;1959;1057
2551,10,40,1338;1219;1615;853
2552,2,37,551;468;1910
2553,5,14,1913;1753
2554,6,24,759;296;627;683
2555,10,15,1698;1526;645
2556,7,12,871;1153
2557,10,35,854;11
2558,5,43,827;113;1983
2559,1,48,1322;1649
2560,8,21,935;1570
2561,1,38,1676;1442
2562,9,22,1355;1467
2563,4,28,1705;764
2564,10,12,875
2565,9,42,667;1142;1146
2566,10,24,1633;440;1264
2567,1,20,1753;561;218
2568,4,33,328
2569,3,10,982;1928
2570,5,15,962;1949;1988
2571,6,35,1599;1350;798;1408
2572,7,35,1446;997;511;573
2573,4,47,1200;768;121;207
2574,1,43,701
2575,2,14,756;897
2576,5,45,227;966;275;1803
2577,10,45,664;1587;1500
2578,6,32,310;1789
2579,4,27,612;1175
2580,4,48,180;897
2581,7,39,1172;1119
2582,1,46,533;1140;1087
2583,3,26,1412;44;287;1581
2584,9,36,1783;1609;1432
2585,9,16,642;1960;1747
2586,9,14,1582;913
2587,6,28,439;377;657
2588,9,17,943;741
2589,9,26,1387;1989
2590,5,46,522;1236;1531
2591,7,38,287;244;1315;841
2592,8,46,1650;996
2593,6,25,1703;1082;123
2594,8,39,1049;764;33;1158
2595,1,47,65;1965
2596,2,40,1634;669;1618
2597,2,26,578;1177;683
2598,4,34,1504;154;1157
2599,6,24,1143
2600,6,36,1089;324;1635
2601,9,43,1743;179;1175
2602,5,10,1249;1331;390;1539
2603,5,25,1400
2604,7,15,567;953
2605,2,31,1803;1513
2606,3,45,676;149
2607,6,40,1178;695
2608,4,32,1599;1418
2609,5,46,1942;885;1821
2610,4,21,1177
2611,4,41,1277;1696
2612,4,25,17;461
2613,4,26,308;530
2614,4,24,1196;1381;1572;668
2615,10,25,1338;1362;410
2616,3,32,1176;1895;726
2617,2,16,1464;1776;1181;312
2618,8,15,303;422
2619,1,49,206;53
2620,1,44,1934;1729;80
2621,6,40,1106;713;1955
2622,6,49,1782
2623,10,41,471;1347
2624,8,27,620;334
2625,9,21,555;477
2626,7,27,444;1581;727;55
2627,10,24,1840;1934
2628,1,18,1708;1941
2629,7,43,909;1776
2630,9,40,1515;427;779
2631,9,12,898
2632,7,32,421;1578
2633,8,21,1668;255
2634,9,17,358
2635,6,39,1184;1483;1057
2636,1,10,1549;429
2637,7,23,1001;1516
2638,2,47,1535;648;850
2639,6,30,185;1637
2640,5,49,978;522;1041
2641,9,21,935;33
2642,4,26,1645
2643,8,27,1969;1756
2644,6,49,738;1936
2645,3,33,133;889
2646,7,41,1335;615;469;1436
2647,7,23,1318
2648,6,33,1793;965;32;1948
2649,5,35,1494;1325;1837;662
2650,3,38,1735
2651,3,46,1156;18
2652,4,46,318;287
2653,5,16,1561;79;125
2654,9,25,429;1774;1515
2655,7,37,761;1264;849
2656,3,22,858;353;357;1917
